"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-180585","Vif-mediated degradation of APOBEC3G","37/2262","54/10616",1.09049692554887e-13,2.38121623742803e-12,1.58258483932114e-12,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",37
"R-HSA-351202","Metabolism of polyamines","39/2262","59/10616",1.43318527499329e-13,3.03300029109718e-12,2.01576833002428e-12,"PSMB5/PSMB2/SRM/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/OAZ2/PSMD10/AMD1/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/AZIN1/PSMA7/SEM1/NQO1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/OAZ1/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8",39
"R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D","36/2262","52/10616",1.43452716470812e-13,3.03300029109718e-12,2.01576833002428e-12,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",36
"R-HSA-4641258","Degradation of DVL","38/2262","57/10616",1.95706364846289e-13,4.01047504577318e-12,2.66540976252193e-12,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/CUL3/PSMB8/UBC/UBA52",38
"R-HSA-69541","Stabilization of p53","38/2262","57/10616",1.95706364846289e-13,4.01047504577318e-12,2.66540976252193e-12,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/MDM4/PSMB4/ATM/PSMB8/UBC/UBA52",38
"R-HSA-109581","Apoptosis","81/2262","177/10616",2.17501026239046e-13,4.3895661659153e-12,2.91735826263218e-12,"PSMB5/PSMB2/PSMC3/TFDP1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PLEC/STK26/PSMA3/PSMC5/PSMB3/PSMD8/APIP/DBNL/C1QBP/PSMB7/YWHAH/PSME1/UBB/YWHAB/LMNB1/DAPK2/MAGED1/PSMD10/TFDP2/DIABLO/PSMA4/PSME3/PSMC4/PSMD6/CFLAR/PSMC2/PSMA1/HMGB2/PSMA7/SEM1/ADD1/PSMD12/CASP3/PMAIP1/H1-5/PSMD14/RIPK1/H1-4/PSMD5/PSMD2/GSN/PSMB10/SATB1/DYNLL1/PSMA5/PSMB6/PSMD1/DFFA/BCL2L1/H1-3/CASP6/AVEN/PSMB4/H1-0/CARD8/STAT3/PSMB8/FAS/LY96/BCL2/UBC/CLSPN/CASP7/H1-2/UBA52/TLR4/TNFSF10/VIM/TNFRSF10A/FNTA/BCL2L11/APAF1",81
"R-HSA-202403","TCR signaling","61/2262","118/10616",2.70242375281513e-13,5.37257975932799e-12,3.57068087371174e-12,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/CD101/INPP5D/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/LCP2/UBE2D2/PSMD14/PAG1/SKP1/PSMD5/PSMD2/CHUK/PSMB10/UBE2D1/FYB1/NFKBIA/CD3E/PSMA5/PSMB6/PSMD1/NCK1/RIPK2/GRAP2/PSMB4/VASP/PSMB8/HLA-DPB1/UBC/HLA-DQA1/UBA52/HLA-DQA2/PTPRC/CD3G/MALT1/PLCG1/PAK1/HLA-DPA1",61
"R-HSA-5610783","Degradation of GLI2 by the proteasome","39/2262","60/10616",3.2572331050804e-13,6.25787913178417e-12,4.15906144288801e-12,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PRKACB/PSMB8/UBC/UBA52",39
"R-HSA-5610785","GLI3 is processed to GLI3R by the proteasome","39/2262","60/10616",3.2572331050804e-13,6.25787913178417e-12,4.15906144288801e-12,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PRKACB/PSMB8/UBC/UBA52",39
"R-HSA-450531","Regulation of mRNA stability by proteins that bind AU-rich elements","50/2262","88/10616",3.2886752194061e-13,6.25787913178417e-12,4.15906144288801e-12,"PSMB5/SET/PSMB2/PSMC3/EXOSC5/PSMD9/PSMD7/EXOSC2/PSMA2/EXOSC7/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/YWHAB/PSMD10/HSPB1/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/EXOSC8/PSMA7/SEM1/PSMD12/PSMD14/TNPO1/PSMD5/PSMD2/PSMB10/EXOSC1/EXOSC9/PSMA5/PSMB6/PSMD1/ZFP36L1/XPO1/PSMB4/EIF4G1/PSMB8/UBC/ZFP36/UBA52",50
"R-HSA-169911","Regulation of Apoptosis","36/2262","53/10616",3.55852974592054e-13,6.63734925131972e-12,4.41126183053571e-12,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",36
"R-HSA-5358346","Hedgehog ligand biogenesis","41/2262","65/10616",3.58775635206471e-13,6.63734925131972e-12,4.41126183053571e-12,"PSMB5/PSMB2/PSMC3/PSMD9/SYVN1/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/OS9/PSMB10/PSMA5/PSMB6/PSMD1/ADAM17/PSMB4/PSMB8/VCP/UBC/ERLEC1/UBA52",41
"R-HSA-5658442","Regulation of RAS by GAPs","42/2262","68/10616",5.23954390254387e-13,9.56037325779237e-12,6.35393860423849e-12,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/SPRED2/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/RASAL3/PSMA7/SEM1/PSMD12/KRAS/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/RASA1/PSMB4/CUL3/PSMB8/UBC/UBA52",42
"R-HSA-5687128","MAPK6/MAPK4 signaling","50/2262","89/10616",5.96626708166206e-13,1.07392807469917e-11,7.13745464534537e-12,"PSMB5/PSMB2/PSMC3/PSMD9/CDK1/JUN/TNRC6B/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/MAPK6/PSMD10/HSPB1/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/MYC/PSMD12/AGO2/PSMD14/PSMD5/PSMD2/PSMB10/TNRC6A/PSMA5/PSMB6/PSMD1/MAPKAPK5/CDC42EP3/XPO1/PSMB4/PRKACB/AGO4/PSMB8/UBC/UBA52/PAK1",50
"R-HSA-5357801","Programmed Cell Death","81/2262","180/10616",6.65318586091067e-13,1.18160580889774e-11,7.85309376705386e-12,"PSMB5/PSMB2/PSMC3/TFDP1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PLEC/STK26/PSMA3/PSMC5/PSMB3/PSMD8/APIP/DBNL/C1QBP/PSMB7/YWHAH/PSME1/UBB/YWHAB/LMNB1/DAPK2/MAGED1/PSMD10/TFDP2/DIABLO/PSMA4/PSME3/PSMC4/PSMD6/CFLAR/PSMC2/PSMA1/HMGB2/PSMA7/SEM1/ADD1/PSMD12/CASP3/PMAIP1/H1-5/PSMD14/RIPK1/H1-4/PSMD5/PSMD2/GSN/PSMB10/SATB1/DYNLL1/PSMA5/PSMB6/PSMD1/DFFA/BCL2L1/H1-3/CASP6/AVEN/PSMB4/H1-0/CARD8/STAT3/PSMB8/FAS/LY96/BCL2/UBC/CLSPN/CASP7/H1-2/UBA52/TLR4/TNFSF10/VIM/TNFRSF10A/FNTA/BCL2L11/APAF1",81
"R-HSA-69563","p53-Dependent G1 DNA Damage Response","41/2262","66/10616",7.53336271347041e-13,1.30317391355098e-11,8.66104995492633e-12,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/CCNA2/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/MDM4/PSMB4/ATM/ZNF385A/PSMB8/UBC/UBA52/CDKN1B",41
"R-HSA-69580","p53-Dependent G1/S DNA damage checkpoint","41/2262","66/10616",7.53336271347041e-13,1.30317391355098e-11,8.66104995492633e-12,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/CCNA2/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/MDM4/PSMB4/ATM/ZNF385A/PSMB8/UBC/UBA52/CDKN1B",41
"R-HSA-9013694","Signaling by NOTCH4","47/2262","82/10616",1.09039736174417e-12,1.84884887464309e-11,1.22876711203954e-11,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/MAML2/SNW1/PSMA7/SEM1/PSMD12/NOTCH1/PSMD14/SKP1/PSMD5/PSMD2/KAT2B/PSMB10/PSMA5/PSMB6/PSMD1/TACC3/PSEN1/SMAD3/PSMB4/PSMB8/KAT2A/UBC/HES1/UBA52",47
"R-HSA-8868773","rRNA processing in the nucleus and cytosol","85/2262","194/10616",1.09653949772375e-12,1.84884887464309e-11,1.22876711203954e-11,"RPS15A/NIP7/TSR1/IMP3/FBL/RPS11/DDX21/WDR18/UTP4/PES1/DDX49/EXOSC5/DDX47/RPL22/NAT10/RPL39L/EXOSC2/EXOSC7/RCL1/IMP4/TEX10/WDR12/UTP20/EMG1/LAS1L/TRMT112/UTP18/RPS24/TBL3/RRP1/RRP9/RPL11/RIOK2/RPL36AL/UTP11/NOP14/NOB1/PNO1/RPS27L/RPP40/RPL15/WDR46/NOP2/RPP30/EXOSC8/NOL6/NOP10/WDR3/RPS23/PDCD11/WDR36/KRR1/DDX52/PELP1/DIMT1/FCF1/ERI1/RPL14/XRN2/RPL9/UTP15/EXOSC1/UTP25/EXOSC9/MPHOSPH10/RPL4/LTV1/RPS6/DHX37/RPS14/BOP1/MTREX/RPS25/NOC4L/RIOK1/RPP14/WDR75/RPL41/RPL27A/NOL9/ISG20L2/UBA52/BYSL/RIOK3/HEATR1",85
"R-HSA-69618","Mitotic Spindle Checkpoint","57/2262","110/10616",1.43723267087464e-12,2.39299239700628e-11,1.59041141605997e-11,"BIRC5/NUP37/CDC20/RANGAP1/MAPRE1/AURKB/CENPM/PLK1/SEH1L/ANAPC5/ZWINT/ERCC6L/ZW10/ZWILCH/PPP2CB/ANAPC11/MAD2L1/SEC13/NUP107/PPP1CC/ANAPC15/PPP2R5B/ANAPC16/CENPU/CDCA8/CENPA/MAD1L1/ITGB3BP/CENPH/BUB3/NDC80/SPC24/KIF2C/BUB1/CENPF/SGO2/UBE2D1/DYNLL1/PPP2R5C/NUF2/SPDL1/KIF2A/UBE2E1/CENPP/DYNC1LI1/SPC25/XPO1/DYNC1LI2/NUP133/ANAPC10/CENPQ/CDC26/CENPT/ANAPC4/CENPE/KNTC1/INCENP",57
"R-HSA-1169091","Activation of NF-kappaB in B cells","41/2262","67/10616",1.54405995175309e-12,2.53912080954953e-11,1.68753010971326e-11,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/NFKBIA/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/REL/UBA52/MALT1",41
"R-HSA-1236975","Antigen processing-Cross presentation","53/2262","99/10616",1.63021963085412e-12,2.64811286377766e-11,1.75996753472184e-11,"PSMB5/VAMP8/SEC61G/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/VAMP3/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/HLA-E/LNPEP/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/NCF2/CHUK/PSMB10/PSMA5/PSMB6/PSMD1/TAP1/CYBB/PSMB4/TLR6/PSMB8/LY96/UBC/B2M/BTK/MYD88/CTSS/UBA52/TLR4/TLR1",53
"R-HSA-4641257","Degradation of AXIN","36/2262","55/10616",1.95667623994245e-12,3.10272946619445e-11,2.06211117517744e-11,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",36
"R-HSA-8941858","Regulation of RUNX3 expression and activity","36/2262","55/10616",1.95667623994245e-12,3.10272946619445e-11,2.06211117517744e-11,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",36
"R-HSA-69202","Cyclin E associated events during G1/S transition ","47/2262","83/10616",1.99887420893137e-12,3.13235346623128e-11,2.08179964050933e-11,"PSMB5/PSMB2/PSMC3/TFDP1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/TFDP2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/CCNA2/CDC25A/PSMA7/SEM1/MYC/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/SKP2/CABLES1/PSMB4/E2F5/PSMB8/UBC/RBBP4/UBA52/CDKN1B",47
"R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","63/2262","129/10616",3.01015233854923e-12,4.66223594761345e-11,3.09857786624223e-11,"PSMB5/H2BC14/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/H2AZ1/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/H2BC7/PSMC2/H3C2/PSMA1/H2BU1/PSMA7/SEM1/PSMD12/KMT2A/PSMD14/LDB1/PSMD5/PSMD2/PSMB10/H2AC8/H3C12/H4C5/PSMA5/PSMB6/PSMD1/H4C13/LMO2/H2BC4/H3C1/H4C9/H3C11/H2BC8/H4C2/PSMB4/ITCH/PSMB8/MYB/H2BC15/UBC/H2BC12/H2BC5/UBA52/H4C3/H3C7/H4C1/H4C4",63
"R-HSA-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha","40/2262","66/10616",4.50767237768544e-12,6.90140184721494e-11,4.58675434922378e-11,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/UBE2D2/PSMD14/PSMD5/PSMD2/PSMB10/UBE2D1/PSMA5/PSMB6/PSMD1/CUL2/PSMB4/PSMB8/UBC/UBA52",40
"R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry","47/2262","85/10616",6.41761634165951e-12,9.7139374626028e-11,6.45599921451632e-11,"PSMB5/PSMB2/PSMC3/TFDP1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/TFDP2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/CCNA2/CDC25A/PSMA7/SEM1/MYC/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/SKP2/CABLES1/PSMB4/E2F5/PSMB8/UBC/RBBP4/UBA52/CDKN1B",47
"R-HSA-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","80/2262","184/10616",8.26088867345023e-12,1.23634873180176e-10,8.21692179109597e-11,"RPS15A/NIP7/TSR1/IMP3/FBL/RPS11/DDX21/WDR18/UTP4/PES1/DDX49/EXOSC5/DDX47/RPL22/RPL39L/EXOSC2/EXOSC7/RCL1/IMP4/TEX10/WDR12/UTP20/EMG1/LAS1L/UTP18/RPS24/TBL3/RRP1/RRP9/RPL11/RIOK2/RPL36AL/UTP11/NOP14/NOB1/PNO1/RPS27L/RPP40/RPL15/WDR46/RPP30/EXOSC8/NOL6/WDR3/RPS23/PDCD11/WDR36/KRR1/DDX52/PELP1/FCF1/ERI1/RPL14/XRN2/RPL9/UTP15/EXOSC1/UTP25/EXOSC9/MPHOSPH10/RPL4/LTV1/RPS6/DHX37/RPS14/BOP1/MTREX/RPS25/NOC4L/RIOK1/RPP14/WDR75/RPL41/RPL27A/NOL9/ISG20L2/UBA52/BYSL/RIOK3/HEATR1",80
"R-HSA-1168372","Downstream signaling events of B Cell Receptor (BCR)","46/2262","83/10616",9.64848593247685e-12,1.42797591800657e-10,9.49049902831933e-11,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/NFATC2/KRAS/PSMD14/SKP1/PSMD5/PSMD2/RASGRP3/CHUK/PSMB10/CALM3/NFKBIA/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/REL/UBA52/PPP3CB/MALT1",46
"R-HSA-202424","Downstream TCR signaling","51/2262","97/10616",1.06036875379425e-11,1.55210019786147e-10,1.0315443862822e-10,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/INPP5D/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/UBE2D2/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/UBE2D1/NFKBIA/CD3E/PSMA5/PSMB6/PSMD1/RIPK2/PSMB4/PSMB8/HLA-DPB1/UBC/HLA-DQA1/UBA52/HLA-DQA2/CD3G/MALT1/HLA-DPA1",51
"R-HSA-5607764","CLEC7A (Dectin-1) signaling","52/2262","100/10616",1.15829694078507e-11,1.67675114864267e-10,1.11438890153982e-10,"PSMB5/PSMB2/PSMC3/ITPR1/PSMD9/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/NFKB2/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PYCARD/PSMD12/NFATC2/UBE2D2/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/UBE2D1/CALM3/NFKBIA/ITPR3/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/SYK/UBC/UBA52/PPP3CB/MALT1/UBA3",52
"R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)","33/2262","50/10616",1.17070463080907e-11,1.67675114864267e-10,1.11438890153982e-10,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8",33
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint","43/2262","77/10616",3.26813166507077e-11,4.63101210412155e-10,3.07782612578333e-10,"PSMB5/CCNB2/PSMB2/PSMC3/MAPRE1/PSMD9/CDK1/PLK1/PSMD7/PSMA2/PSMB1/TUBB4A/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/CCNB1/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/GTSE1/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52",43
"R-HSA-6790901","rRNA modification in the nucleus and cytosol","37/2262","62/10616",5.47720233280902e-11,7.67961421821222e-10,5.10396361428519e-10,"IMP3/FBL/UTP4/DDX49/DDX47/NAT10/RCL1/IMP4/UTP20/EMG1/TRMT112/UTP18/TBL3/RRP9/UTP11/NOP14/PNO1/WDR46/NOP2/NOL6/NOP10/WDR3/PDCD11/WDR36/KRR1/DDX52/DIMT1/FCF1/UTP15/UTP25/MPHOSPH10/RPS6/DHX37/RPS14/NOC4L/WDR75/HEATR1",37
"R-HSA-2871837","FCERI mediated NF-kB activation","44/2262","81/10616",6.70054755242547e-11,9.29700972899035e-10,6.17890404779586e-10,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/UBE2N/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/UBE2D2/PSMD14/SKP1/PSMD5/PSMD2/CHUK/PSMB10/UBE2D1/NFKBIA/PSMA5/PSMB6/PSMD1/PSMB4/PSMB8/UBC/UBA52/LYN/MALT1",44
"R-HSA-8939902","Regulation of RUNX2 expression and activity","41/2262","73/10616",7.34833828460278e-11,1.00907078299906e-09,6.70640531454252e-10,"PSMB5/PSMB2/PSMC3/RBX1/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/PSMA7/SEM1/PSMD12/PSMD14/SKP1/PSMD5/PSMD2/PSMB10/PSMA5/PSMB6/PSMD1/SKP2/PSMB4/PSMB8/UBC/NR3C1/STAT1/UBA52",41
"R-HSA-157118","Signaling by NOTCH","93/2262","234/10616",7.66444403287161e-11,1.0417387195699e-09,6.92352033474223e-10,"PSMB5/H2BC14/MFNG/PSMB2/PSMC3/RBX1/TFDP1/PSMD9/JUN/TNRC6B/PSMD7/PSMA2/HDAC10/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/H2AZ1/PSMD10/TFDP2/PSMA4/PSME3/PSMC4/PSMD6/ATP2A3/H2BC7/PSMC2/H3C2/PSMA1/DLGAP5/MAML2/SNW1/HDAC2/H2BU1/PSMA7/SEM1/MYC/PSMD12/AGO2/NOTCH1/PSMD14/CDK8/SKP1/PSMD5/PSMD2/KAT2B/PSMB10/H2AC8/ATP2A2/H3C12/TNRC6A/H4C5/PSMA5/PSMB6/PSMD1/ADAM17/H4C13/H2BC4/H3C1/FCER2/TACC3/H4C9/PSEN1/H3C11/ARRB1/CCNC/H2BC8/SMAD3/H4C2/PSMB4/AGO4/ITCH/PSMB8/KAT2A/H2BC15/UBC/POGLUT1/WWC1/H2BC12/HES1/H2BC5/STAT1/UBA52/H4C3/H3C7/H4C1/H4C4/YBX1",93
"R-HSA-8878159","Transcriptional regulation by RUNX3","49/2262","96/10616",1.07941050595503e-10,1.45229777164859e-09,9.65214498147989e-10,"PSMB5/PSMB2/PSMC3/PSMD9/PSMD7/PSMA2/PSMB1/PSMD13/PSMA3/PSMC5/PSMB3/PSMD8/PSMB7/PSME1/UBB/PSMD10/PSMA4/PSME3/PSMC4/PSMD6/PSMC2/PSMA1/MAML2/SNW1/PSMA7/SEM1/MYC/PSMD12/NOTCH1/KRAS/PSMD14/LEF1/PSMD5/PSMD2/TEAD4/KAT2B/PSMB10/PSMA5/PSMB6/PSMD1/SMAD3/PSMB4/ITGA4/PSMB8/KAT2A/UBC/HES1/UBA52/BCL2L11",49
